"vectorField:0","vectorField:1","vectorField:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.67654,0.44926,-0.42421,93.309,-0.2853,0.20524,-0.16026,-1.7365,-0.035825,0.42676,-0.87145,-0.24176,-57.553,-24.561,32.15
0.61788,0.41617,-0.39363,95.163,-0.17987,0.10794,-0.068464,-1.8129,-0.046602,0.38897,-0.86816,-0.30821,-56.306,-23.721,31.36
0.63449,0.41577,-0.40113,96.788,-0.17664,0.046835,-0.12601,-1.8906,-0.049013,0.33654,-0.86739,-0.36658,-55.297,-23.051,30.721
0.65523,0.4283,-0.4157,97.289,-0.17425,0.028832,-0.14223,-1.9149,-0.048178,0.32105,-0.86515,-0.38528,-54.979,-22.844,30.52
0.68108,0.44614,-0.43458,97.746,-0.17136,0.012303,-0.15673,-1.9366,-0.046706,0.30806,-0.86209,-0.40236,-54.68,-22.648,30.33
0.69313,0.45618,-0.44467,98.015,-0.29027,0.21471,-0.16131,-1.9474,-0.033486,0.30224,-0.85996,-0.41124,-54.497,-22.528,30.212
0.68884,0.45515,-0.44267,98.315,-0.2883,0.20058,-0.16465,-1.9579,-0.03673,0.29687,-0.85756,-0.42007,-54.289,-22.391,30.079
0.66981,0.44111,-0.42769,98.657,-0.17663,0.19273,-0.016529,-1.9691,-0.028849,0.28984,-0.85573,-0.42862,-54.054,-22.235,29.928
0.64733,0.42379,-0.41054,99.009,-0.17758,0.17904,-0.02877,-1.9797,-0.031133,0.28275,-0.85419,-0.43636,-53.817,-22.08,29.778
0.61579,0.39067,-0.38639,100.61,-0.17927,0.11266,-0.087122,-2.0365,-0.039646,0.23961,-0.84716,-0.47425,-52.772,-21.406,29.12
0.63561,0.39779,-0.39909,101.31,-0.17874,0.055065,-0.13746,-2.0652,-0.043378,0.21791,-0.84224,-0.4931,-52.345,-21.137,28.852
0.66454,0.40902,-0.41408,101.98,-0.1765,0.029165,-0.16519,-2.094,-0.041842,0.19602,-0.83654,-0.51164,-51.915,-20.87,28.583
0.70941,0.43228,-0.43981,102.66,-0.173,0.0026187,-0.19304,-2.1214,-0.039036,0.17668,-0.82946,-0.52989,-51.464,-20.594,28.303
0.70615,0.43156,-0.43819,103.14,-0.29016,0.22981,-0.18478,-2.1372,-0.026435,0.16762,-0.82378,-0.54156,-51.122,-20.386,28.091
0.66827,0.40712,-0.41345,103.62,-0.17169,0.20994,-0.022219,-2.149,-0.022692,0.15961,-0.82016,-0.54943,-50.783,-20.179,27.881
0.64534,0.39143,-0.39887,104.04,-0.17337,0.19058,-0.037779,-2.1591,-0.026023,0.15275,-0.81689,-0.5562,-50.504,-20.009,27.708
0.61743,0.35935,-0.3751,105.63,-0.17911,0.11428,-0.11474,-2.2058,-0.032822,0.11383,-0.80508,-0.58214,-49.473,-19.396,27.077
0.67787,0.38364,-0.41383,107.14,-0.18275,0.05578,-0.17803,-2.2554,-0.032663,0.075114,-0.78875,-0.61011,-48.535,-18.859,26.507
0.70727,0.39732,-0.43032,107.57,-0.18245,0.013961,-0.21513,-2.2697,-0.033673,0.064241,-0.78352,-0.61804,-48.244,-18.695,26.329
0.69893,0.39235,-0.4235,108.28,-0.1628,0.23218,-0.015633,-2.288,-0.017729,0.053457,-0.77478,-0.62997,-47.74,-18.412,26.024
0.63718,0.35425,-0.38328,109.21,-0.17019,0.19676,-0.05235,-2.3067,-0.022677,0.040349,-0.76665,-0.6408,-47.09,-18.048,25.631
0.62321,0.3438,-0.37482,109.76,-0.17471,0.17429,-0.07622,-2.3198,-0.025355,0.03037,-0.76129,-0.6477,-46.742,-17.856,25.423
0.61906,0.3376,-0.37209,110.39,-0.17885,0.12649,-0.12019,-2.3372,-0.02922,0.016661,-0.75416,-0.65648,-46.344,-17.637,25.183
0.62247,0.33538,-0.37379,111,-0.18156,0.10353,-0.14545,-2.3553,-0.029916,0.0023822,-0.74655,-0.66533,-45.966,-17.432,24.956
0.65129,0.34449,-0.39212,112.03,-0.18568,0.065673,-0.1873,-2.3859,-0.029789,-0.021665,-0.73292,-0.67997,-45.325,-17.09,24.571
0.67764,0.35589,-0.40983,112.73,-0.26077,0.214,-0.20622,-2.4027,-0.018465,-0.034325,-0.72494,-0.68796,-44.874,-16.853,24.298
0.62761,0.32689,-0.37588,114.68,-0.15656,0.18043,-0.059141,-2.4416,-0.021279,-0.059296,-0.70328,-0.70844,-43.547,-16.157,23.498
0.6142,0.31634,-0.36806,115.62,-0.16375,0.14918,-0.091739,-2.4632,-0.02506,-0.074549,-0.69147,-0.71855,-42.96,-15.853,23.147
0.62042,0.31726,-0.3733,116.15,-0.16813,0.10995,-0.12354,-2.4777,-0.029488,-0.086898,-0.68448,-0.72384,-42.633,-15.686,22.95
0.63972,0.32305,-0.3911,118.3,-0.22248,0.19379,-0.16356,-2.5301,-0.019294,-0.12411,-0.65426,-0.74602,-41.301,-15.01,22.142
0.63668,0.32054,-0.38979,119.22,-0.21319,0.18128,-0.15821,-2.5481,-0.01964,-0.13673,-0.64343,-0.75319,-40.71,-14.712,21.781
0.63893,0.32132,-0.38983,119.86,-0.2068,0.16595,-0.1563,-2.5615,-0.021951,-0.14418,-0.63424,-0.75957,-40.299,-14.505,21.53
0.62684,0.31382,-0.38009,120.6,-0.13692,0.14238,-0.064907,-2.5772,-0.020657,-0.15319,-0.62346,-0.7667,-39.827,-14.268,21.242
0.62925,0.31164,-0.38106,121.55,-0.13724,0.11398,-0.082571,-2.5985,-0.024249,-0.16748,-0.60974,-0.7747,-39.232,-13.972,20.882
0.64045,0.31444,-0.38937,122.16,-0.13722,0.09705,-0.092298,-2.6139,-0.026366,-0.1792,-0.60036,-0.7794,-38.85,-13.784,20.65
0.65307,0.31967,-0.39949,122.7,-0.1879,0.2108,-0.098823,-2.6263,-0.019095,-0.18915,-0.59292,-0.78273,-38.5,-13.612,20.437
0.62699,0.30963,-0.38761,124.75,-0.17208,0.15832,-0.11199,-2.6656,-0.019344,-0.213,-0.56509,-0.79706,-37.167,-12.954,19.616
0.64037,0.3143,-0.39605,125.33,-0.17061,0.13975,-0.12277,-2.6771,-0.020476,-0.22134,-0.5575,-0.80013,-36.805,-12.776,19.392
0.65941,0.32446,-0.40901,125.88,-0.16681,0.11449,-0.12687,-2.6897,-0.024919,-0.22898,-0.54839,-0.80426,-36.451,-12.601,19.172
0.67368,0.33234,-0.41881,126.37,-0.088742,0.098159,-0.023137,-2.7007,-0.020314,-0.23673,-0.54089,-0.80709,-36.13,-12.443,18.973
0.67174,0.33401,-0.42481,128.34,-0.14711,0.21783,-0.022801,-2.7395,-0.018991,-0.26072,-0.51239,-0.81822,-34.803,-11.787,18.141
0.64608,0.32499,-0.40936,129.79,-0.14438,0.15212,-0.062408,-2.7692,-0.022019,-0.27778,-0.48958,-0.82653,-33.832,-11.3,17.526
0.68616,0.34168,-0.43572,130.73,-0.14696,0.10745,-0.094388,-2.7919,-0.026085,-0.29248,-0.47278,-0.83122,-33.223,-10.995,17.14
0.73729,0.36376,-0.4702,131.29,-0.15038,0.024385,-0.14908,-2.8086,-0.033683,-0.30522,-0.46125,-0.83312,-32.84,-10.805,16.896
0.68471,0.34462,-0.442,133.09,-0.12132,0.2029,-0.0077744,-2.8486,-0.010971,-0.32705,-0.42892,-0.84206,-31.522,-10.15,16.048
0.66534,0.33435,-0.42745,133.76,-0.1212,0.16733,-0.025538,-2.8577,-0.016048,-0.33115,-0.42109,-0.84441,-31.062,-9.918,15.751
0.66663,0.33412,-0.42701,134.14,-0.1208,0.13224,-0.038631,-2.8651,-0.023102,-0.33448,-0.41465,-0.84628,-30.809,-9.7912,15.589
0.66853,0.33574,-0.42819,134.5,-0.11774,0.11661,-0.042809,-2.8737,-0.02463,-0.33889,-0.40754,-0.84798,-30.57,-9.6715,15.436
0,0.001,0,0,0,0,0,0,0,1,0,0,-43.923,26.278,20.879
0.0010577,-0.00018113,0.00021594,0,-2.7953e-05,8.8118e-05,0.00013471,0,-1.5017e-05,1,0,0,-84.879,-38.816,20.11
0.8369,-0.10388,0.38552,0,0.012334,-0.10434,-0.04314,0,0.0048853,-0.15739,-0.98459,0.076245,-98.049,-45.559,23.422
0.84608,-0.10446,0.39796,0.46864,0.0085848,-0.09292,-0.036461,0.0017573,0.0026142,-0.15811,-0.98435,0.077832,-97.658,-45.607,23.604
0.84948,-0.10447,0.40397,0.7857,0.0063689,-0.057725,-0.029532,0.0020898,-0.00051661,-0.15788,-0.98435,0.078308,-97.39,-45.64,23.731
0.86326,-0.10272,0.43716,2.5803,-0.011035,-0.14988,-0.017885,-0.00017031,-0.0020022,-0.15636,-0.98473,0.076554,-95.873,-45.824,24.474
0.86053,-0.10215,0.44242,2.8982,-0.0097935,-0.10397,-0.01476,-0.0011971,-0.0044576,-0.1558,-0.98488,0.075703,-95.599,-45.856,24.614
0.84198,-0.099749,0.43628,3.2748,0.12995,-0.099439,-0.28568,-0.0030834,-0.005561,-0.15501,-0.98514,0.074003,-95.276,-45.895,24.781
0.81121,-0.095153,0.43052,3.944,0.13168,-0.091044,-0.28009,-0.0067917,-0.0055205,-0.15319,-0.98566,0.070811,-94.713,-45.961,25.075
0.79622,-0.092364,0.433,4.4295,0.13602,-0.085862,-0.28011,-0.0094785,-0.0055481,-0.15136,-0.98608,0.068776,-94.32,-46.007,25.286
0.75142,-0.083018,0.43843,6.2938,0.14454,-0.030847,-0.27731,-0.025759,-0.011917,-0.14208,-0.9883,0.055477,-92.852,-46.173,26.123
0.73899,-0.080913,0.43395,6.7619,0.13791,-0.018696,-0.27318,-0.032658,-0.017561,-0.13745,-0.98923,0.050246,-92.5,-46.212,26.329
0.73298,-0.078229,0.43542,7.3121,0.12264,-0.013063,-0.24977,-0.043222,-0.020841,-0.1307,-0.99053,0.042038,-92.094,-46.255,26.568
0.7365,-0.076258,0.44694,7.8688,0.10592,-0.00737,-0.22396,-0.055948,-0.024882,-0.12157,-0.99204,0.032742,-91.687,-46.298,26.812
0.75031,-0.074205,0.44064,8.4342,0.083438,0.06291,-0.18342,-0.070391,-0.026206,-0.10891,-0.99377,0.02348,-91.269,-46.341,27.062
0.86517,-0.079003,0.41301,10.379,-0.0049202,0.10802,-0.050842,-0.13003,-0.035126,-0.080712,-0.99632,-0.028851,-89.777,-46.481,27.861
0.87369,-0.078915,0.40813,10.477,-0.0092185,0.23397,-0.0081554,-0.13325,-0.030848,-0.075569,-0.99669,-0.029957,-89.693,-46.488,27.901
0.88015,-0.076807,0.39644,10.566,-0.011001,0.23528,-0.0043347,-0.136,-0.030435,-0.068006,-0.99725,-0.029598,-89.614,-46.495,27.937
0.91534,-0.063484,0.31974,11.077,-0.020281,0.24037,0.013415,-0.15153,-0.030395,-0.054573,-0.99766,-0.041143,-89.157,-46.531,28.121
0.94627,-0.048823,0.23177,11.567,-0.027873,0.24116,0.024477,-0.16714,-0.033294,-0.039678,-0.99781,-0.052944,-88.701,-46.559,28.256
0.96691,-0.037233,0.14813,11.976,-0.0029855,0.18117,0.0265,-0.17514,-0.0058295,-0.029938,-0.99781,-0.059024,-88.31,-46.576,28.334
0.98612,-0.027642,0.067289,12.347,0.0063726,0.19355,0.027343,-0.1757,0.0028052,-0.027285,-0.99788,-0.059153,-87.949,-46.588,28.374
0.99265,-0.024501,0.041091,12.466,0.0095895,0.19683,0.027803,-0.17519,0.0058755,-0.022405,-0.99805,-0.058302,-87.832,-46.591,28.38
0.9957,-0.02031,0.02118,12.565,0.01062,0.11992,0.094648,-0.1744,0.010183,-0.017935,-0.99819,-0.057392,-87.734,-46.593,28.383
0.98987,-0.0096726,0.005295,12.677,0.0052312,0.11361,0.091662,-0.17357,0.004611,0.011136,-0.99833,-0.056619,-87.623,-46.595,28.385
0.95051,0.069436,-0.10824,13.524,-0.034175,0.066694,0.064189,-0.187,-0.036282,0.05125,-0.99605,-0.072472,-86.786,-46.569,28.339
0.93826,0.10215,-0.1583,13.938,-0.051532,0.044994,0.048338,-0.20562,-0.053717,0.087491,-0.99156,-0.095717,-86.394,-46.533,28.284
0.93038,0.11943,-0.18835,14.198,-0.071242,0.10788,0.040112,-0.22084,-0.063709,0.10485,-0.9879,-0.11429,-86.152,-46.504,28.239
0.92225,0.13938,-0.22554,14.543,-0.076359,0.097239,0.02983,-0.24332,-0.066274,0.10958,-0.98433,-0.13819,-85.832,-46.459,28.167
0.91232,0.13908,-0.2266,14.637,-0.075996,-0.078034,-0.074087,-0.24956,-0.066715,0.11332,-0.98285,-0.1455,-85.746,-46.446,28.146
0.89644,0.13506,-0.22147,14.733,-0.074408,-0.083752,-0.073622,-0.25592,-0.066126,0.10489,-0.98312,-0.14994,-85.658,-46.433,28.124
0.68242,0.085667,-0.15858,16.289,-0.051052,-0.18254,-0.078236,-0.34932,-0.053936,0.071221,-0.96901,-0.23653,-84.259,-46.24,27.79
0.64017,0.076923,-0.14796,16.814,-0.045598,-0.20978,-0.082881,-0.37662,-0.049982,0.055687,-0.96395,-0.2602,-83.9,-46.196,27.707
0.62748,0.071234,-0.14081,17.077,-0.0434,-0.24399,-0.10544,-0.38923,-0.046005,0.045992,-0.96161,-0.27054,-83.731,-46.176,27.669
0.60901,0.058406,-0.1242,17.606,-0.039561,-0.24737,-0.10983,-0.41194,-0.039887,0.02282,-0.95731,-0.28815,-83.399,-46.142,27.597
0.53607,0.02154,-0.075202,19.536,-0.027029,-0.2595,-0.12415,-0.46958,-0.019829,0.0012465,-0.94041,-0.34004,-82.214,-46.062,27.395
0.52126,0.015913,-0.067562,19.94,-0.024872,-0.26181,-0.12663,-0.47688,-0.016308,-0.015115,-0.93862,-0.34462,-81.997,-46.054,27.365
0.51282,0.012677,-0.063164,20.201,-0.023612,-0.24347,-0.11453,-0.48102,-0.015403,-0.027429,-0.93745,-0.34705,-81.861,-46.05,27.348
0.53224,-0.0053588,-0.0398,23.488,-0.019192,-0.24487,-0.11644,-0.51947,-0.0079968,-0.031839,-0.92338,-0.38258,-80.171,-46.039,27.182
0.53878,-0.0093142,-0.032294,24.754,-0.017226,-0.24104,-0.11001,-0.52861,-0.0064526,-0.04056,-0.91979,-0.3903,-79.497,-46.049,27.137
0.55294,-0.013877,-0.016611,27.9,-0.011885,-0.23518,-0.10792,-0.54307,-0.0027386,-0.03341,-0.9142,-0.40388,-77.8,-46.086,27.063
0.55768,-0.014566,-0.0095488,30.969,-0.0085696,-0.23512,-0.10799,-0.54817,-0.00057914,-0.03038,-0.91221,-0.40859,-76.103,-46.129,27.023
0.55803,-0.014778,-0.0088608,31.63,-0.0082409,-0.23184,-0.10833,-0.54848,-0.00038086,-0.031038,-0.91207,-0.40887,-75.734,-46.139,27.017
0.55871,-0.01593,-0.0074275,34.672,-0.0075432,-0.23181,-0.10837,-0.54829,0.00050671,-0.032243,-0.91211,-0.40867,-74.037,-46.185,26.992
0.55828,-0.019491,-0.0082117,37.711,-0.0092006,-0.23045,-0.10981,-0.54682,0.00046005,-0.04004,-0.91245,-0.40722,-72.339,-46.239,26.968
0.55643,-0.030117,-0.01104,40.751,-0.015407,-0.22875,-0.11468,-0.54726,-0.00074927,-0.056788,-0.91151,-0.40733,-70.643,-46.313,26.939
0.55246,-0.038448,-0.0104,43.798,-0.018688,-0.23184,-0.11164,-0.54909,-0.00045042,-0.071256,-0.90988,-0.4087,-68.948,-46.42,26.904
0.55587,-0.047089,-0.0071121,46.865,-0.017681,-0.23091,-0.11327,-0.54469,0.0033173,-0.08444,-0.91064,-0.40448,-67.255,-46.55,26.877
0.61869,-0.07676,-0.0051192,49.909,-0.0028888,-0.21278,-0.13665,-0.50242,0.024453,-0.1107,-0.92431,-0.36524,-65.564,-46.715,26.861
0.66435,-0.095875,-0.0054069,50.722,0.0077988,-0.20248,-0.13215,-0.47716,0.037703,-0.13544,-0.93011,-0.3414,-65.062,-46.782,26.857
0.69479,-0.10908,-0.0054465,51.23,0.015026,-0.19531,-0.1292,-0.45587,0.046136,-0.15048,-0.93498,-0.32121,-64.725,-46.833,26.854
0.73944,-0.12918,-0.0052536,51.945,0.025776,-0.18432,-0.12494,-0.41864,0.057986,-0.17154,-0.94288,-0.28556,-64.229,-46.915,26.85
0.82865,-0.17875,-0.026833,53.195,0.067288,-0.10767,-0.10726,-0.32501,0.091827,-0.21077,-0.9581,-0.19398,-63.308,-47.096,26.832
0.91817,-0.22369,-0.047099,54.203,0.10589,-0.066991,-0.07865,-0.21698,0.1225,-0.23145,-0.96889,-0.087616,-62.476,-47.288,26.797
0.95215,-0.21886,-0.14868,55.998,0.13816,0.008328,-0.001561,0.010994,0.1315,-0.20845,-0.96821,0.13828,-60.834,-47.686,26.634
0.95445,-0.21209,-0.16769,56.283,0.14295,0.014751,0.0010342,0.048867,0.13421,-0.18466,-0.96754,0.17255,-60.563,-47.748,26.589
0.95643,-0.20457,-0.1856,56.548,0.14758,0.02111,0.0032579,0.084832,0.13684,-0.16263,-0.96525,0.20457,-60.309,-47.803,26.542
0.91877,-0.1733,-0.20415,56.951,0.13396,0.016745,0.025582,0.13655,0.12012,-0.12514,-0.96051,0.24853,-59.925,-47.881,26.462
0.87152,-0.13831,-0.21995,57.387,0.11676,0.03289,-0.0030004,0.18623,0.10762,-0.083052,-0.95397,0.28818,-59.524,-47.95,26.367
0.84829,-0.12253,-0.22588,57.592,0.040678,-0.01594,-0.015881,0.20185,0.045182,-0.058332,-0.95298,0.29736,-59.346,-47.977,26.321
0.82214,-0.10673,-0.234,57.854,0.031272,-0.028385,-0.032567,0.21333,0.042209,-0.035728,-0.95246,0.30256,-59.123,-48.008,26.26
0.78785,-0.085052,-0.24492,58.231,0.018544,-0.045771,-0.055343,0.22854,0.038651,-0.0072356,-0.95095,0.30927,-58.815,-48.044,26.168
0.76129,-0.067077,-0.25401,58.563,0.0081233,-0.060545,-0.074232,0.24097,0.036135,0.019777,-0.94953,0.31304,-58.554,-48.07,26.084
0.74227,-0.053194,-0.2612,58.836,0.00013904,-0.072254,-0.088905,0.25059,0.034448,0.044564,-0.9483,0.31422,-58.346,-48.087,26.013
0.70523,-0.032529,-0.25381,59.379,-0.007313,-0.14637,-0.10406,0.26935,0.034676,0.072314,-0.94356,0.3232,-57.944,-48.11,25.869
0.67777,-0.015213,-0.24869,59.899,-0.013266,-0.16168,-0.10557,0.28549,0.027311,0.11006,-0.93908,0.3256,-57.577,-48.123,25.736
0.63316,0.030204,-0.24629,61.569,-0.027853,-0.20773,-0.11012,0.31224,0.0047246,0.15945,-0.9291,0.33368,-56.449,-48.108,25.31
0.63616,0.03441,-0.24752,61.868,-0.028673,-0.21307,-0.13076,0.31443,0.0099401,0.18268,-0.92728,0.32677,-56.26,-48.098,25.236
0.6903,0.055342,-0.26321,64.353,-0.033071,-0.21064,-0.14272,0.33194,0.0041551,0.1987,-0.91994,0.33798,-54.677,-47.99,24.628
0.72813,0.063029,-0.26761,66.646,-0.034035,-0.14762,-0.14478,0.34357,0.0059871,0.20577,-0.91515,0.34665,-53.093,-47.857,24.033
0.73603,0.064254,-0.26791,67.157,-0.038888,-0.15269,-0.099018,0.34123,-0.015149,0.20443,-0.91613,0.34485,-52.72,-47.825,23.897
0.79302,0.065594,-0.27892,69.318,-0.036816,-0.17041,-0.076589,0.30049,-0.022547,0.18633,-0.93189,0.31121,-51.126,-47.689,23.327
0.87349,0.066421,-0.30074,71.332,-0.025805,-0.19481,-0.035411,0.25079,-0.026809,0.16506,-0.9489,0.26897,-49.527,-47.561,22.77
0.92227,0.066683,-0.31721,73.166,-0.015163,-0.022556,-0.0096142,0.21454,-0.012724,0.15129,-0.95965,0.23702,-47.924,-47.444,22.22
0.89065,0.063545,-0.30744,74.903,-0.025923,-0.055502,-0.03326,0.18841,-0.017356,0.14201,-0.96656,0.21354,-46.322,-47.329,21.668
0.88588,0.058322,-0.30653,76.702,-0.029128,-0.091878,-0.04074,0.15492,-0.019883,0.12864,-0.97453,0.1837,-44.72,-47.218,21.114
0.89325,0.056296,-0.31061,77.331,-0.028108,-0.10618,-0.035475,0.14199,-0.02118,0.12031,-0.97751,0.17321,-44.163,-47.182,20.92
0.93856,0.051817,-0.33417,79.124,-0.0031757,0.00070625,0.00032963,0.12026,-0.0030614,0.11079,-0.98185,0.15394,-42.563,-47.088,20.358
0.91608,0.050101,-0.33792,80.827,-0.011043,-0.015123,-0.018764,0.11371,-0.0046368,0.10838,-0.98304,0.14795,-40.968,-47,19.78
0.91197,0.048887,-0.33804,81.233,-0.012724,-0.032423,-0.024259,0.11173,-0.0051225,0.10552,-0.9835,0.14693,-40.596,-46.98,19.642
0.90069,0.040248,-0.33249,82.977,-0.016426,-0.071452,-0.040346,0.1034,-0.0044287,0.097309,-0.98518,0.14122,-39.005,-46.901,19.053
0.91154,0.035828,-0.33606,83.769,-0.013479,-0.085263,-0.030481,0.09957,-0.0052439,0.089192,-0.9861,0.14018,-38.292,-46.871,18.79
0.93484,0.029475,-0.34858,85.516,0.011735,0.0042908,-0.0072873,0.10692,0.013662,0.087329,-0.98504,0.14858,-36.7,-46.817,18.201
0.90996,0.025919,-0.35924,87.218,8.426e-05,-0.011449,-0.028006,0.1271,0.010056,0.094068,-0.98142,0.16725,-35.115,-46.768,17.592
0.90194,0.023108,-0.36267,88.064,-0.0048383,-0.03549,-0.035673,0.13473,0.0079738,0.094061,-0.98001,0.17532,-34.345,-46.748,17.285
0.91601,0.014039,-0.37459,89.811,-0.0017866,-0.077187,-0.017742,0.14516,0.0039667,0.093297,-0.97799,0.18665,-32.772,-46.715,16.646
0.92602,0.012138,-0.37637,90.276,0.020392,-0.0028227,-0.0078742,0.15115,0.02182,0.09144,-0.97678,0.19375,-32.346,-46.709,16.473
0.92577,0.0096319,-0.36915,91.975,0.018764,-0.0058995,-0.012631,0.18842,0.02205,0.10141,-0.96817,0.22881,-30.77,-46.689,15.839
0.90598,0.0048014,-0.37062,93.679,0.0066902,-0.028684,-0.035005,0.22366,0.019305,0.11243,-0.95878,0.26098,-29.196,-46.676,15.203
0.90643,0.0017678,-0.37872,94.474,0.0053372,-0.037078,-0.029841,0.23784,0.016362,0.11583,-0.95466,0.27425,-28.476,-46.674,14.906
0.91358,-0.0023181,-0.40432,96.203,0.025286,-0.00020348,-0.010638,0.2757,0.027429,0.13324,-0.94275,0.30572,-26.916,-46.676,14.235
0.90191,-0.0030759,-0.40572,97.903,0.017168,-0.0094264,-0.023747,0.32063,0.025428,0.15094,-0.92682,0.34382,-25.365,-46.68,13.542
0.90274,-0.0070663,-0.40483,99.62,0.013398,-0.042127,-0.024239,0.36173,0.022443,0.163,-0.91059,0.37981,-23.816,-46.688,12.845
0.90941,-0.011115,-0.41399,101.34,0.028137,0.010501,-0.013537,0.40769,0.031098,0.17964,-0.89066,0.41767,-22.267,-46.705,12.15
0.90243,-0.012211,-0.42819,102.68,0.026771,0.0073149,-0.0135,0.44867,0.029882,0.20062,-0.87139,0.4477,-21.049,-46.721,11.584
0.88761,-0.014155,-0.44844,104.38,0.019201,-0.0097367,-0.018059,0.49568,0.025417,0.22857,-0.84753,0.47901,-19.524,-46.743,10.837
0.88913,-0.014817,-0.45682,104.99,0.028579,0.002984,-0.012506,0.51286,0.031087,0.2387,-0.83835,0.4901,-18.985,-46.752,10.562
0.88597,-0.011298,-0.46133,106.69,0.028944,0.0041343,-0.012186,0.56581,0.031252,0.26322,-0.80839,0.52652,-17.477,-46.774,9.7824
0.88538,-0.0099131,-0.46271,107.18,0.029469,-0.0015928,-0.010474,0.58125,0.030983,0.27213,-0.79924,0.53587,-17.037,-46.779,9.5531
0.88689,-0.004222,-0.46135,108.88,0.032079,-0.0026886,-0.013664,0.63715,0.034776,0.29385,-0.76443,0.57385,-15.531,-46.791,8.7678
0.88734,-0.003576,-0.46083,109.15,0.032182,-0.0057523,-0.014131,0.64628,0.035094,0.29796,-0.75851,0.57955,-15.299,-46.792,8.6472
0.88728,-0.0026289,-0.46036,109.43,0.032753,0.0044379,-0.012077,0.65607,0.034623,0.3031,-0.7521,0.58521,-15.05,-46.793,8.5179
0.88306,0.0061409,-0.46669,111.13,0.03445,0.0060323,-0.010873,0.71571,0.035574,0.33273,-0.71146,0.61896,-13.545,-46.79,7.7305
0.87009,0.018031,-0.49041,112.83,0.031387,0.017818,-0.0083181,0.77295,0.031744,0.37498,-0.66975,0.64095,-12.053,-46.77,6.9194
0.86105,0.030005,-0.50424,114.53,0.026274,0.0045807,-0.0058177,0.82181,0.025739,0.40817,-0.63221,0.65856,-10.583,-46.729,6.0695
0.86033,0.048141,-0.50487,116.23,0.029188,-0.0064678,0.0088149,0.86104,0.020376,0.43079,-0.60084,0.67336,-9.12,-46.666,5.2094
0.86432,0.078079,-0.49062,117.93,0.017294,-0.0044627,0.0054926,0.88852,0.011941,0.44501,-0.57813,0.68391,-7.6535,-46.556,4.3598
0.87513,0.13793,-0.4581,119.63,0.013833,-0.021266,0.038086,0.89163,-0.0082967,0.44974,-0.57493,0.68351,-6.1715,-46.378,3.5502
0.88421,0.21976,-0.40808,121.34,0.0072214,-0.048117,0.062757,0.85915,-0.029849,0.44491,-0.60094,0.66402,-4.6751,-46.08,2.8053
0.85849,0.24152,-0.37745,121.88,-0.045935,0.092893,0.061763,0.83956,-0.041627,0.45433,-0.61315,0.64624,-4.1903,-45.952,2.5869
0.84253,0.25299,-0.36023,122.21,-0.032287,0.093383,0.073459,0.82763,-0.031602,0.46756,-0.61769,0.63233,-3.9104,-45.87,2.4656
0.74758,0.28614,-0.25246,124,-0.03331,0.056504,0.077798,0.76919,-0.033806,0.44616,-0.66558,0.59829,-2.4022,-45.353,1.8832
0.71994,0.29178,-0.22278,124.58,-0.030224,0.044233,0.078679,0.74974,-0.032644,0.45313,-0.67591,0.58122,-1.9644,-45.18,1.7415
0.69777,0.29624,-0.19947,125.09,-0.026559,0.031067,0.078248,0.73324,-0.031813,0.45321,-0.68653,0.56857,-1.596,-45.027,1.6319
0.68169,0.29901,-0.18006,125.54,-0.024397,0.015408,0.069821,0.71905,-0.032117,0.46032,-0.69227,0.55576,-1.2864,-44.894,1.5466
0.62231,0.31046,-0.096849,127.76,-0.0088905,-0.028871,0.054034,0.65229,-0.028097,0.44473,-0.7394,0.50547,0.22386,-44.186,1.2305
0.52558,0.28499,-0.035613,130.17,0.0031069,-0.0083374,0.21556,0.6013,-0.014058,0.44146,-0.76917,0.46205,1.7218,-43.403,1.0664
0.49612,0.27394,-0.023288,130.99,-0.0033001,-0.0016316,0.20308,0.5906,-0.012013,0.44672,-0.772,0.45217,2.1524,-43.167,1.0419
0.51448,0.28145,-0.008007,133.99,-0.0045598,0.01625,0.14004,0.57544,0.0018864,0.43729,-0.78489,0.439,3.6379,-42.345,1.0008
0.55053,0.29869,-0.0061598,134.74,0.00060936,0.0093372,0.11976,0.57759,0.0038104,0.43198,-0.78671,0.441,4.0266,-42.133,0.99561
0.5824,0.3142,-0.0051208,135.23,0.0053877,0.0022845,0.10572,0.57974,0.0050081,0.42878,-0.78736,0.44295,4.2952,-41.988,0.99294
0.59508,0.31922,-0.0047375,135.52,0.01903,0.023358,0.11625,0.5844,0.026995,0.4251,-0.78699,0.44715,4.4649,-41.897,0.99158
0.59084,0.31294,-0.0064885,135.86,0.014597,0.035672,0.10722,0.59366,0.028554,0.41546,-0.78735,0.4555,4.6635,-41.791,0.98969
0.61573,0.3006,-0.011146,137.79,-0.004801,0.097069,0.053517,0.65749,0.037395,0.3885,-0.7664,0.51157,5.8169,-41.204,0.9712
0.64162,0.30509,-0.01075,138.41,-0.0089925,0.11387,0.035274,0.68158,0.040238,0.37003,-0.76137,0.53234,6.1999,-41.019,0.96447
